Australia,Belgium,Brazil,Canada,Chile,China,Colombia,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Pakistan,Russia,Singapore,S Korea,Spain,Sweden,UK,US,Vietnam
24.35996479,13.75506948,25.59045794,19.87534813,19.98620173,14.12423244,27.43718607,23.62337234,23.5951612,11.32939068,9.658125336,3.542034098,20.48989966,16.31483221,21.02832057,26.19565444,11.43719952,7.894495393,15.17495281,24.74049837,33.22396429,31.53441099,29.58325608,53.2481464,15.94817778
15.68571774,12.3042701,12.09848737,10.80201309,8.636123469,21.6159955,29.19690591,37.87701379,13.03856356,8.128970627,8.347801234,3.122730574,21.57664116,20.57454661,14.5783049,23.36991922,7.60102791,7.623582338,6.32298833,24.63474623,28.83077166,22.55495249,30.6195077,28.72826899,15.13569255
18.83218868,8.234530239,16.15874009,25.08598107,5.521278568,28.46107728,24.87682639,29.26377103,17.88830902,2.99186824,13.66310318,2.414021164,12.92602378,20.84763542,23.03854551,37.29564097,8.520663403,12.50873794,10.3877422,19.43062535,19.49248644,23.93715859,37.76451671,30.13547295,23.06941816
21.81109501,10.0040138,11.94750321,14.81461983,8.549607962,27.51595254,33.46008632,24.30775271,23.88832962,3.905494106,13.22034557,4.094230285,18.12565972,20.1963321,10.19238738,35.3228073,15.05609023,8.770683682,7.695307018,16.28455322,24.40297487,22.01285736,42.25336441,27.26258036,23.44855777
14.85407341,14.30058105,21.15842894,34.38838123,10.78548718,33.42343074,27.7223163,25.73162045,19.35956137,8.676352918,18.89605453,10.1425966,14.52310186,12.22803007,6.70171052,33.80210521,31.0468453,18.01477987,10.89326304,22.32446314,24.60705666,25.68326828,29.40695807,35.22490485,22.11592256
27.05992836,13.24089155,9.645586575,34.37059416,9.990537181,36.43405863,28.07150521,29.04828133,14.64596314,6.088808202,20.51317871,6.053162006,16.7492222,11.34568283,16.01062842,30.56020752,29.11882636,10.63482976,10.98363157,16.83857316,23.16832241,24.56728829,32.17393421,24.9975172,29.72708228
24.81854499,6.458270545,13.66418259,58.18490005,11.40500171,35.08077718,29.73390683,43.98898893,16.77914816,5.461888519,10.03382014,2.979671401,13.3273181,10.11808851,15.72035468,48.25795106,21.0791469,16.81336539,18.69633181,25.5366108,24.63316366,23.45423049,36.28265286,41.54877802,24.19580322
29.96578508,14.80475001,15.6656503,17.74776126,14.58793845,37.65123889,25.26459997,29.44869387,10.94492226,7.237387671,12.08845128,6.081900353,28.37600121,14.85483034,19.87435112,52.42377029,22.38385493,17.98646254,8.292241498,20.51984771,18.72584207,26.36283742,24.76107462,22.92483395,33.76879285
26.916155,21.37517067,24.19980616,29.99163819,20.13603055,38.06807337,25.64252732,24.82279371,19.70151741,6.318172064,22.61321766,7.882553606,11.55861243,10.91331683,22.20595833,40.03769309,26.90190448,7.654410608,11.81871072,29.01942641,26.37314284,29.71979773,27.88383568,32.46487573,23.00298524
29.65603177,21.15185395,7.289112852,42.40897863,10.51637852,19.4445969,31.63895923,29.10351939,12.46655572,9.017958711,7.356770341,3.253504131,13.63432835,13.00384021,16.35105925,21.00503915,39.81077241,6.871514372,13.6971336,22.74351222,24.14930017,21.03558779,27.42146499,16.54563603,17.20132352
24.31858224,18.08018195,15.58116478,18.84589272,10.4581635,13.23863507,29.31932089,23.96319571,19.82298319,7.028520554,13.8520773,3.322911656,12.61111291,15.86357524,34.30704635,9.497339024,21.98809759,10.17200338,16.80967075,22.9523439,32.29595088,27.37006749,35.69618053,11.78452175,22.39320127
30.3780464,26.24613007,21.88087314,24.51802968,14.37307004,23.18172729,31.95273925,35.42620604,19.50895246,17.54221691,18.84216757,6.116347002,23.67486767,21.63249182,14.76574079,17.71317359,11.38163105,26.85713416,20.90349761,32.77837249,23.0550074,27.51606087,34.36804656,29.22432081,18.95510467
25.51351493,31.60897297,16.74218896,25.5995861,14.38397363,15.47964229,31.92727016,37.94899642,26.5180491,17.88610461,19.26385811,13.04091081,23.84681845,17.24705142,16.02369539,24.67442137,9.250648662,21.39216285,22.81720231,28.69503207,30.57571434,28.3759365,29.78131892,34.10320096,17.73219306
29.16883569,28.07352065,17.49791686,26.01817693,16.41058376,18.5954605,32.39351204,32.6454107,17.49251244,19.51765358,18.00157198,11.66363536,25.92538471,17.17267899,16.27387741,19.87693746,9.671683824,20.9731683,20.79754081,27.22244149,33.80273565,28.62077056,27.5156429,31.69276413,9.048599421
26.23254937,28.26851404,22.58119242,27.61314286,16.25093051,15.68746972,29.22237481,33.10264533,18.38643721,19.60543696,19.87809612,10.34586555,26.49170039,27.89701486,18.10248688,19.75879503,10.05627765,24.58045474,22.62851012,26.16948485,25.87897886,28.58381148,26.1289384,17.79888659,11.49297263
22.44825591,29.56714768,19.57949067,26.24879865,15.79018233,15.38781656,29.65564707,35.56762688,19.69396179,22.00764621,19.46703245,9.657265684,28.44085646,26.49000518,22.42683931,21.03726457,11.18112463,23.53173384,22.87765563,29.09107891,25.67799743,26.69230801,28.4640747,17.27457465,11.65419582
20.87533398,29.01462734,16.44919906,35.28124446,12.38000035,16.71892186,35.40774729,29.4786868,22.11843965,18.33546089,18.16813792,8.336899575,28.02585281,25.00472649,23.31534928,20.25661772,35.15660389,24.09973725,28.60847704,26.58830299,27.7376516,27.19250714,28.74412598,18.86407273,12.81054154
23.30898652,28.03430062,16.39778877,34.21676756,12.74951951,17.1478194,33.75685547,36.68474093,24.90671311,23.78878516,18.61012575,8.6585097,31.68593275,25.00472649,18.75225889,21.67758877,30.44766197,26.11717097,29.83442977,23.96964531,23.43987477,27.12916101,25.32685115,18.45443316,13.71365091
26.74306625,36.13131662,16.03635933,26.28205662,19.83638062,14.87184334,30.29190141,37.76404554,28.42749347,33.96964288,21.95917935,14.11141424,35.47591651,27.57235627,17.22872709,25.11880257,20.6507441,25.19526191,29.09137365,27.36576404,26.8696166,26.60249176,24.78903787,11.48728587,13.60420357
34.32390692,33.572411,16.49495649,31.92683259,19.12930688,15.53077736,36.38679873,40.61081283,23.96144507,28.54233195,30.22810947,10.48442525,32.23631634,22.63750974,13.73188365,24.94443846,30.47743065,27.27613776,28.74598962,27.3647786,37.05564907,26.32125736,25.64347225,10.66791965,19.91620696
30.07175121,31.58468531,18.1339423,32.31478862,19.89852644,15.25363918,34.82037943,36.03144401,24.2281159,20.11467498,23.90739834,10.38068005,32.41127879,22.87166549,13.36104674,23.89357039,21.70523321,16.85508524,26.19403001,28.62584065,27.75746799,24.86451405,24.22056388,26.39715838,21.75890309
22.9723905,33.65607177,20.02663956,32.21896354,19.53428462,14.16748458,36.16869237,35.75222083,23.13149444,30.11047622,24.97028982,15.06672113,42.69708442,24.23648889,14.98238072,25.29774131,21.98796762,22.03416192,29.64070363,26.36559843,23.90734618,27.64643565,22.95139792,25.29467742,21.13986756
25.99976352,34.25844096,21.95785982,31.85727602,19.82629679,13.91563675,41.28184777,33.4345322,27.9812258,24.13503261,24.22073049,15.83749755,34.03778542,22.76589439,25.52913016,26.35467018,22.02096716,21.6012595,29.31235963,28.37517486,23.17758938,26.57100806,23.61672071,14.52247365,20.81046232
23.19339834,33.45728739,19.15166885,38.24460054,19.65785785,18.2450545,33.86452221,30.98772466,25.11383,24.53827531,23.35013707,12.93897189,31.39533954,24.53117956,24.23257459,26.80253692,21.97859477,23.21368391,31.78868821,38.53833972,31.59356314,26.98847225,24.54629006,16.69850811,20.81483158
24.39834911,27.35036796,17.44893042,38.41323017,19.75215551,31.2047438,30.56999387,33.98403633,22.42272351,24.58253165,22.42500024,9.83083048,23.35599447,19.79843598,19.40452462,22.86386647,22.04733283,22.09351962,29.87344433,35.38217354,31.79202287,26.4599507,28.89992617,10.39012485,26.5978111
23.8783916,30.98852567,16.03362466,35.47412144,19.93468958,26.4323083,34.05484168,38.3822025,24.50856264,29.4644012,24.15983994,12.13195669,23.22129668,24.21587812,22.89166016,22.8961943,22.56679788,20.94704568,30.12245568,38.09679543,31.66055358,32.7763665,27.08683481,12.65388195,26.63904007
30.74818807,29.39892797,15.6567192,34.5968105,20.81850328,24.14508317,29.14465584,39.74897334,32.1511581,31.96284928,20.97840666,12.05357143,24.88647347,24.20948547,22.03558064,27.37664196,22.14642537,23.71505254,31.90918743,35.7660935,34.78306553,33.8268256,30.5293725,13.57968697,27.66054845
28.07776071,31.00159239,15.44773151,34.92507443,21.19214573,24.69194185,29.41595033,35.60729915,33.22874615,33.39725669,20.69745743,13.88674554,28.11085964,25.4117291,25.37606307,29.50607307,22.74634819,22.63605223,31.68932644,34.05823421,33.34944181,34.32931845,26.71927799,17.53545754,27.23305386
28.88022685,31.06803156,15.85213659,35.06875342,25.97886803,18.91566966,31.01730345,32.24562833,39.72913416,35.85209463,21.17049861,6.870764875,31.38366651,24.15953261,20.83363197,29.37846221,22.3810903,22.28979992,29.96335375,32.17143308,32.20174545,36.80078818,24.89594404,27.34300209,27.73877608
32.10239634,31.61846941,15.91888904,29.81781896,26.63818432,21.00804952,30.87428967,34.61173608,43.99377545,30.69922452,22.08771456,6.989727823,33.37661751,22.44909351,17.8204071,31.27436809,13.5088399,30.60387819,30.53452355,31.48343579,33.18653118,29.36352862,29.51947713,31.99103064,26.93744985
29.98122753,28.19909058,17.06164068,29.74092592,22.06785822,19.28357737,30.45475102,33.92928661,44.34867748,28.51108317,21.73003638,8.750061238,30.439384,23.86603662,19.0195168,30.06270398,19.82097724,25.0791686,30.41767562,30.48835498,32.92873782,30.17234282,29.59803469,26.59505045,27.38288908
28.72746631,31.80104811,16.69167393,28.12394157,24.4264214,21.78957738,29.64401846,34.81508587,37.57189446,28.87540615,21.63385151,11.11461841,34.22551475,27.54905663,18.28823589,34.16517944,19.69079139,22.60728903,31.21040446,30.91952176,35.19839524,28.79832092,28.54121074,18.00034967,25.98145567
24.09486119,31.67596407,14.86456903,27.07378193,24.91629738,17.52901437,30.18265363,36.57712692,39.29314146,29.97042982,21.31936264,10.43078979,30.85586053,21.87987622,15.41574553,22.8435216,19.51317369,24.91624467,31.47574708,30.2950227,34.77833396,32.56466068,29.98605278,13.90936805,27.12952595
24.95433226,31.60746259,15.66850996,26.40545695,24.99675187,17.31337212,29.74070924,37.11143923,36.88564018,27.49719856,18.93180455,9.365394306,29.53577839,21.24200927,21.25582478,23.43294111,19.35775185,21.15404724,31.15490437,30.64925847,32.98086462,36.14030013,30.54880745,22.46626959,27.32393983
23.53448247,31.48625676,15.80272237,27.38680468,24.66767605,15.37265975,30.15066054,36.27687129,36.87224046,26.61006769,19.12207979,9.088069852,31.83965089,20.88326359,17.53126691,24.24835118,19.61733481,20.68479067,31.22329879,30.0275032,33.16496722,35.76731427,32.0930576,18.31776801,26.7999808
24.87281872,31.23594155,16.64025526,27.84581689,28.27094931,14.6021157,30.33185269,36.13732398,37.05948945,21.67864481,19.09209088,9.890238362,31.76683435,15.46667002,17.18943257,24.02588506,20.47235942,22.28586294,31.82531152,27.61518472,33.03072542,32.94958393,31.614938,20.59967157,26.89749081
23.67500444,33.84313822,16.83934316,22.03628011,26.76545141,15.62129565,30.24782123,34.90910893,34.264648,22.84246355,22.96683919,9.94368286,32.15671194,15.20019027,17.96060862,23.91688968,20.37056195,21.90615203,29.55940488,28.2091299,30.71455736,32.93912596,30.8339741,17.24968441,27.87216555
23.42985733,31.28430706,18.22039514,22.0576432,30.52331539,14.73764461,30.35683364,30.73324725,37.30845637,21.04070458,22.51945981,7.720588235,41.97235609,16.93644957,17.57107385,20.89604515,19.86193946,22.19781497,24.73735002,26.16598421,30.27123272,34.50159797,28.51948194,16.76822688,27.16197074
23.31334456,35.08466678,19.48199298,14.09946824,30.85399185,13.97866409,28.15019025,33.0120371,34.8332233,19.64438968,22.73720861,8.049979251,42.51873145,18.07150465,15.49501119,19.94546166,18.15785855,21.82839115,26.91837288,26.62352846,27.67495654,34.40445587,28.82565217,10.0710524,25.73265638
20.96480154,27.23152647,18.39285635,13.38078688,30.76752891,16.78215567,28.99021358,32.21069792,31.18510079,19.07094593,24.50366678,7.048838054,27.90609966,18.66484237,14.76915923,20.78320614,18.30811371,21.69853278,27.38920518,24.96820112,28.44339915,33.81911999,28.53473568,10.60475276,25.73632841
22.79369763,30.43584924,20.73936435,13.64503957,30.53992561,14.27886139,26.94233469,29.8709928,29.58126531,20.07516118,23.65966478,17.64022739,28.34749942,16.93728078,12.58267185,22.15632411,18.55363407,20.7856002,26.72896043,25.47692191,23.09845694,34.39876389,25.48199716,9.88803516,23.69987397
17.939423,30.86793596,18.5217686,13.98589175,24.96168741,16.07041794,27.35515105,28.53520241,32.74751961,20.06708453,26.261209,17.85438713,22.42507818,14.88718551,11.23517777,20.91775438,21.29452494,17.5031268,27.36015556,27.98727288,24.13865349,37.59461765,24.57077138,15.32308081,23.16303916
21.24573676,30.6928339,18.66299934,13.66076872,30.22168447,19.60209185,28.2257103,32.02946426,35.58045959,20.0189989,23.16639676,17.62762976,24.54485992,14.49384019,14.72403502,21.20403317,20.84349779,18.1522607,26.67840975,26.12159917,22.40542267,33.88283647,26.48878029,15.0336213,23.25997918
18.42920342,30.26796033,26.58528293,15.99437568,25.37746488,20.81031088,30.5197661,36.5088291,38.45255328,20.22113555,25.79959336,18.37089002,31.53748173,14.82186897,14.27545883,21.02038729,20.23615557,20.4036303,32.88744252,29.46560825,22.81372337,31.80002872,22.86763958,15.52191831,23.53686345
18.90761683,29.62754017,22.57776159,16.32515003,26.23113052,21.21951556,30.56501015,36.58335489,38.70389371,22.65618149,23.34497807,19.0755438,30.11715423,15.14588168,14.45725916,23.53698769,22.65669822,15.0347901,32.36673535,33.022799,25.24576622,31.79754621,24.66933775,23.44683989,23.93488404
19.19665916,29.37409154,22.34821212,16.53956567,26.55893054,21.69050902,31.40679281,35.22489973,39.46148768,23.14711028,23.46671318,17.86663482,29.42199071,14.089727,17.3231153,28.67451742,22.75738692,15.29254991,32.34766452,34.29603829,25.35215293,32.04040253,21.23057227,14.24868014,23.16709807
18.51088972,29.4419725,20.97396723,16.9120033,27.07551857,19.96370255,30.49015958,40.45620788,38.34299572,25.44692904,23.66046632,12.86844136,28.06715174,14.69908555,18.13704769,27.37206707,21.80045056,15.26789373,35.02880061,34.08175918,27.4557136,35.33517418,23.13988043,14.69851311,25.75003718
16.91058803,33.39431318,21.16328495,17.00493693,27.49110165,21.25048324,32.61895375,44.77775514,38.08635862,24.21085011,28.86833106,13.62617578,28.34529812,13.26022091,16.25472555,27.60550875,22.93342098,13.13822234,33.11644462,39.80975408,23.79864933,33.3557302,24.72371298,17.29680782,25.03529082
16.89944146,32.88013288,17.77994208,17.27113162,27.64463666,18.09096134,32.52268476,44.14883648,38.62652982,23.72402956,28.19745205,13.81234078,29.63363806,13.28739068,16.39126308,27.43366467,23.89165565,12.9223661,34.11437883,38.80935264,26.88762282,32.95920771,24.24434874,21.29060849,30.46105771
17.41832716,32.46276751,17.25027022,17.30109134,27.39642087,15.4411572,32.00734302,45.39054035,38.2230396,23.55575747,28.28046357,14.16507447,28.21549511,13.227289,15.99015036,27.78296879,22.35911463,15.74177553,33.57175422,38.46939329,27.51034953,35.19961241,25.50007272,21.21807414,30.36740178
20.15091018,33.56548962,17.59561709,22.94597871,25.23738646,16.12611736,31.21473644,34.89800116,38.48472348,25.51515285,27.05922504,16.36560295,29.62343754,17.33697602,18.6034621,23.14212146,22.24447061,18.76125303,36.52501965,42.23161637,25.78946556,35.71718444,25.74135092,20.78636317,31.34036384
23.63190781,30.44462394,16.28441615,22.41582686,25.40180619,16.25507199,33.9027095,32.28476524,38.68451805,30.4330057,23.66755823,12.27402998,33.62088917,16.08023976,19.16796736,31.56387639,23.15167675,20.08810317,35.99061784,38.82963055,23.60452289,36.12360112,26.99772813,21.06567239,31.69807256
19.5690592,33.57298127,22.53836429,16.65926533,23.78197238,16.54109875,28.68372317,27.21471523,37.82184753,27.30181167,22.62937079,13.19995591,31.68541311,18.19741499,17.55258748,29.65636741,23.20951895,20.41718193,38.36931128,40.89379111,19.91952509,38.93429009,26.50957985,21.36598439,31.4499524
23.25933819,37.43618729,17.55218076,16.16470158,25.94988023,16.5329291,27.77676408,30.76565207,37.43592009,31.86348077,20.84332496,14.55220977,32.04409928,14.46407332,15.56336506,29.68753157,30.45197175,16.56245324,37.17897337,39.40216801,22.66933286,36.65530883,26.35542534,24.44735282,31.29055764
23.56223323,27.54409255,17.21093601,16.28534405,26.57834605,18.08238916,27.88550453,26.32222829,26.52228324,27.73322767,21.4608593,11.81852371,32.10426589,15.74302555,18.94654086,25.48757885,20.96451379,18.69900441,37.18746925,34.89432775,19.61351106,36.57208689,25.31626692,21.59200748,31.26633897
21.3354524,27.9173838,19.21532393,22.46926816,26.80957491,17.36620902,28.46468372,25.16282405,26.32514967,30.72655712,21.3736997,7.881393298,29.86356244,17.84888244,16.20067239,27.53143482,30.0147925,16.39016308,36.01269207,29.56429488,19.55232118,40.62695112,23.81809938,22.80421838,31.28721114
24.28826269,22.58679927,16.68769041,23.78928446,28.980039,18.22172469,28.26615646,24.32490031,28.74712666,31.58972803,20.21740366,3.061618166,28.56567432,18.31010758,14.77916435,28.72501289,30.75314545,21.81852574,37.66025912,29.20682587,17.64821308,46.90167069,25.25605643,22.07972408,25.08710047
24.05129469,25.97905055,21.74389294,25.08484671,27.25180652,18.19380213,31.32624349,24.68878769,29.01684636,32.06326867,23.03098065,3.693014804,27.86900582,18.95623616,17.76310674,27.72270246,32.3273546,23.49650175,36.48961952,28.36771228,20.4267571,44.83713763,24.8519773,18.12376095,24.7442293
22.70007626,27.26626635,18.191054,26.56858306,27.46460939,17.80201812,30.27221879,24.12617252,31.78890524,34.59945413,22.72255842,3.500614612,28.56331408,17.63918734,18.46946235,27.22384063,30.69517144,20.95366425,37.18827116,28.62574635,21.83093449,43.46379962,25.2254298,22.70246769,20.55126056
24.00787034,27.20882761,17.15264391,27.47774669,26.83825913,15.64476864,33.22339092,30.51767122,29.9386295,30.59230484,22.86464403,3.628881407,27.43791874,16.92090909,17.30107252,27.3507812,24.91676312,21.12149694,38.08643008,28.76409025,20.79667389,38.39157941,28.41550742,22.0637003,20.85098554
26.72866484,27.28405077,22.1859191,30.5723204,26.67985375,17.39178701,34.01730482,30.58885995,21.14972791,32.41105609,23.94774877,3.404414516,27.91802692,17.94260097,17.99021279,32.01311894,26.38779552,19.88223263,36.40963596,28.08394446,19.82220575,37.71705306,28.11632225,23.54454868,20.49817295
26.77471605,27.45703133,23.02942194,31.19920989,26.35497366,16.24125534,32.90797664,30.75310609,20.03485858,33.21122442,25.3760435,3.361344538,32.25459021,18.86343678,18.71445488,27.60743186,27.27494597,14.19243805,37.98250211,27.6899475,22.42520333,35.71446355,36.50501334,20.96937662,21.96216118
26.55050129,27.53844345,19.54345656,31.02228834,26.38841422,16.38965113,31.77074524,30.86032477,21.02928315,32.37020897,26.1986591,3.371126228,32.87179814,22.17677899,17.12293114,29.73251052,26.27928445,15.48127328,41.62725961,27.72420527,22.96150834,35.45796378,36.02332841,20.80896573,20.84642063
25.02024071,27.2037905,21.92581381,29.1019363,33.45017499,16.74209403,31.72324646,27.23700184,20.42313517,39.5772564,29.47862984,3.042328042,33.90245715,22.39464118,14.99362599,25.37924632,27.0363611,14.64620763,36.0089338,26.00129245,22.85573293,37.45796722,35.37168072,24.25024907,18.95427837
26.78899291,27.11320202,20.54658967,33.99273259,29.74480745,15.34428269,29.69347743,27.22973928,20.5853665,37.5052532,28.70283555,4.699135313,31.36033197,22.49639589,15.8062884,26.88187459,27.84535724,16.7009255,36.16861472,27.40571931,24.15343604,41.09926032,36.50214847,29.36199077,18.62551401
27.79989736,26.75273845,24.14471514,38.39104632,30.27381579,15.0787482,31.2233169,27.04295548,23.97150531,35.72111541,26.08751206,5.664713159,34.17769335,21.86357768,16.05248828,27.3926599,25.44854087,18.00041452,36.01086975,25.86240911,23.15782352,48.17914643,34.79536234,25.56688399,18.24653067
21.88648786,26.55091997,18.20748131,37.84216742,29.05312614,15.54258966,32.47107281,28.46534787,20.3440203,36.93185933,24.38562043,6.394848159,32.77588019,20.6741773,18.07728814,28.19307249,23.95171029,13.4292031,34.17114279,24.67802394,22.00283072,45.97727364,36.86367323,24.20709627,18.74671085
17.40216536,29.3665327,17.45469344,43.36607741,27.71944275,14.88074173,31.66390716,26.70868007,19.38935396,35.98728805,23.32925504,6.742070381,32.18661567,20.17820614,18.96237639,30.73370735,22.02628201,14.88765925,33.2047494,23.10425651,21.88061203,44.37851367,37.35952484,24.25026185,18.2441255
18.92757433,28.37955684,29.61636763,26.01996808,25.51196023,15.85728892,30.75203753,26.06534433,21.26976724,34.23677475,21.70679983,6.642864032,31.50207678,21.81988214,17.29238058,32.0342327,22.09012344,13.88264589,32.6677897,26.41396163,31.53192163,40.41799675,38.59160095,25.0415364,18.65637988
17.63566452,29.70552571,23.79648535,24.34076601,27.07117717,14.92151005,29.88857314,26.24353304,17.98427026,30.2396606,18.45691657,5.302696275,31.02433854,21.38055146,18.13593431,34.20312038,22.91180994,12.3885335,29.29851597,24.95327897,28.43927691,40.98146817,38.80659131,19.39429405,19.47966866
17.12614913,29.14762814,26.73484497,23.51483645,23.70883968,15.74459344,29.26384489,21.69682948,18.04398191,28.48942662,18.11260195,5.600680666,30.71311675,19.3678475,18.09962194,33.54500491,22.87285719,15.99126792,28.59780643,25.81399737,26.64807096,41.38603565,37.57925158,20.63211978,18.52386381
17.77810736,29.12705739,31.07951389,23.0512754,22.51635496,16.66990898,29.71534738,22.64257706,19.20393329,29.35995656,22.10615815,6.168216988,32.49045992,23.95310167,19.13343437,32.88469197,22.92422994,16.79107096,29.3576044,25.72608735,30.84134169,38.85031534,38.37741571,25.67344478,19.35892691
17.73651528,30.30441794,21.46142778,23.55642342,23.3791453,15.35783797,30.16207332,22.986884,27.66844956,38.80394317,23.45800794,5.912200603,31.00719936,24.27295682,21.35600605,32.79805451,22.26756692,16.63273135,28.75948579,24.12722672,32.58260768,39.13001151,37.86807038,24.62724248,20.84469003
16.25500697,31.00496354,29.36163571,21.59202959,22.98146735,13.4381954,31.42866572,22.31487067,26.05781543,42.48298607,20.55587803,6.216551116,31.65488897,22.0738209,18.02706752,37.61599747,24.06276997,15.63868725,26.19842001,23.67981874,40.77234088,36.86916084,26.78384138,22.25180599,13.56238586
17.68900923,29.48827874,25.39489673,20.68661499,22.74807366,14.11497687,31.17729778,23.73790536,29.60525919,38.75678845,20.02505044,6.046265888,30.64757538,21.37513022,17.05719753,37.86003892,22.69739815,15.88472239,25.96874299,23.00031975,39.29871273,37.18981358,28.33514934,22.85662778,12.01702048
16.29595156,31.38506572,24.01119859,20.66489736,21.58952465,14.02768901,32.15927588,17.73415488,29.05580414,31.7041205,20.35779929,6.125326887,24.94819553,21.43867283,18.96734812,37.77361435,23.30896487,14.87306873,29.96425042,22.10547238,34.08720146,37.93731779,31.05674457,20.06284133,11.07576511
16.51874319,36.92713783,27.66725807,21.97311892,21.62338899,12.13589301,30.98314289,17.77085702,27.51984341,31.80655237,19.18417896,6.79126376,25.27391282,22.51267573,19.26942953,46.17778478,20.28709276,13.77790407,30.5665629,22.46571115,30.16840575,39.96380862,31.02643203,19.91054594,12.08208333
32.79941466,36.10345257,30.39161397,26.48269307,24.93724034,12.45081925,30.98698467,32.78267415,27.34041346,33.97371957,20.29365812,7.837871739,35.66476234,22.07601749,17.76603357,43.78146185,20.94684479,13.59844616,37.17758449,26.68031988,24.8017278,46.59099155,58.70297707,27.92862588,11.51330456
23.77237741,33.87578553,26.53130661,33.33606318,20.90237336,12.0809984,30.82082517,23.02087657,32.87624469,31.31095019,20.58298282,8.413885497,35.06663489,24.09575717,19.77651054,46.22547477,20.84629217,17.42665149,35.38650019,25.24654991,24.69536597,46.52714423,61.02719305,18.77835912,11.81901306
23.76847009,33.57833038,26.64398216,27.50003469,21.02211345,12.11410665,31.27609506,22.5104323,32.58362342,32.33749251,20.57905772,7.246334877,31.94957093,21.5511135,18.87292638,45.45494462,21.39895208,16.90628644,33.53684008,22.79946513,26.91029815,46.34940608,62.06690886,19.46215045,11.98039658
17.59888834,31.71178814,27.52871921,27.60808251,20.66511464,12.37371705,30.81957033,22.59774781,32.39609363,24.07639873,21.83342331,7.228698192,29.68217047,21.27114439,18.49386932,42.47506217,22.81043606,12.96753087,29.32299387,24.43907393,28.19612258,39.44543392,65.40056507,19.60025055,11.89949567
19.88684394,32.19781522,25.89818248,28.48216063,26.48853636,12.72442604,32.27069863,32.52295447,34.71853896,26.47378724,23.25669529,6.739813684,32.87629282,20.95195635,20.7624051,46.2203818,24.62611422,14.44189218,30.31775583,26.88976954,30.30267372,42.74491459,65.45006101,32.4114925,12.81081695
18.90238076,33.61351687,33.58326518,28.48763336,24.90348035,12.35288497,34.03507416,36.59022071,33.8240961,25.70759115,28.30845396,6.821213766,40.37726283,20.06443618,23.40857789,50.35425542,22.12797902,14.92892452,27.3610752,26.94493777,30.68148356,39.93534072,59.59212605,40.27806896,18.19500192
21.60485737,30.20520169,34.21415903,27.33091203,23.30549116,12.98788769,31.82095071,36.56029637,36.04174213,25.53631355,26.874998,7.402491777,31.36085017,19.95164319,24.80386242,46.64833728,22.38732419,15.43875222,28.02426229,26.87657203,40.38868359,38.56145841,61.61800952,49.06910612,13.08696346
22.49711804,32.33040612,38.33628996,31.77797438,24.06799808,13.2401452,31.5349817,40.37039223,38.6652174,26.99025411,24.36151831,7.9911757,35.30178949,21.43880234,26.19816254,46.72517425,22.54522078,19.12797463,28.9048272,27.38602156,40.92022464,37.33669253,58.05997882,47.73679248,13.06215932
22.17187566,32.33058057,41.26590873,31.04261063,23.94393605,14.18518534,31.44811855,39.03997748,37.82346526,30.78440726,25.67000291,9.128821282,38.82673803,21.57686957,26.4033129,47.06138467,24.88007615,20.50467934,28.0204629,27.7052471,39.49147686,36.25162036,58.71392512,38.90480283,14.06048728
21.80878445,36.5938942,34.08742267,36.01573766,19.20493771,13.55112055,31.28833664,41.53642411,34.6573182,30.84972107,24.91126337,9.438671911,36.46877167,21.04053407,30.49815843,44.84585967,21.61060417,15.58617612,29.84621881,27.61813054,38.76600333,37.5113217,47.87937709,30.6106595,13.055841
